"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-31","13.87",",,W","0.91",",,W,2400","0.0",",,W",,,"67","H,,S","77",",,W","48",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-01","13.65",",,W","0.38",",,W,2400","0.0",",,W",,,"48","H,,S","49",",,W","47",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-02","11.18",",,W","0.74",",,W,2400","0.0",",,W",,,"47","H,,S","49",",,W","46",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-03","6.93",",,W","0.00",",,W,2400","0.0",",,W",,,"50","H,,S","56",",,W","47",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-04","6.26",",,W","0.00",",,W,2400","0.0",",,W",,,"52","H,,S","58",",,W","49",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-05","7.61",",,W","0.00","T,,W,2400","0.0",",,W",,,"54","H,,S","59",",,W","50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-06","6.93",",,W","0.09",",,W,2400","0.0",",,W",,,"58","H,,S","67",",,W","52",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-07","10.74",",,W","0.00",",,W,2400","0.0",",,W",,,"59","H,,S","67",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-08","16.55",",,W","0.00","T,,W,2400","0.0",",,W",,,"63","H,,S","76",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-09","13.20",",,W","0.00","T,,W,2400","0.0",",,W",,,"69","H,,S","78",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-10","10.96",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","82",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-11","13.65",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","88",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-12","8.95",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","79",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-13","8.50",",,W","0.00","T,,W,2400","0.0",",,W",,,"73","H,,S","85",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-14","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","74",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-15","9.17",",,W","0.40",",,W,2400","0.0",",,W",,,"58","H,,S","63",",,W","54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-16","4.70",",,W","0.00","T,,W,2400","0.0",",,W",,,"59","H,,S","71",",,W","56",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-17","9.84",",,W","0.00",",,W,2400","0.0",",,W",,,"66","H,,S","69",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-18","10.29",",,W","0.00",",,W,2400","0.0",",,W",,,"65","H,,S","76",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-19","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"69","H,,S","86",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-20","9.17",",,W","0.04",",,W,2400","0.0",",,W",,,"65","H,,S","75",",,W","58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-21","6.04",",,W","1.72",",,W,2400","0.0",",,W",,,"66","H,,S","76",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-22","5.82",",,W","0.00",",,W,2400","0.0",",,W",,,"66","H,,S","77",",,W","61",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-23","11.41",",,W","0.01",",,W,2400","0.0",",,W",,,"72","H,,S","88",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-24","11.18",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","84",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-25","7.16",",,W","0.00",",,W,2400","0.0",",,W",,,"73","H,,S","81",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-26","8.50",",,W","0.00","T,,W,2400","0.0",",,W",,,"68","H,,S","72",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-27","7.16",",,W","0.20",",,W,2400","0.0",",,W",,,"63","H,,S","68",",,W","57",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-28","17.90",",,W","1.43",",,W,2400","0.0",",,W",,,"59","H,,S","59",",,W","52",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-29","6.93",",,W","0.00","T,,W,2400","0.0",",,W",,,"60","H,,S","75",",,W","53",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-30","6.93",",,W","0.00",",,W,2400","0.0",",,W",,,"68","H,,S","75",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-01","11.18",",,W","0.54",",,W,2400","0.0",",,W",,,"69","H,,S","82",",,W","62",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-02","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"72","H,,S","80",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-03","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","76",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-04","4.47",",,W","0.00","T,,W,2400","0.0",",,W",,,"67","H,,S","72",",,W","62",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-05","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","83",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-06","7.16",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","80",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-07","10.51",",,W","0.02",",,W,2400","0.0",",,W",,,"74","H,,S","84",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-08","11.18",",,W","0.00","T,,W,2400","0.0",",,W",,,"79","H,,S","88",",,W","69",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-09","8.05",",,W","0.15",",,W,2400","0.0",",,W",,,"69","H,,S","69",",,W","63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-10","7.61",",,W","1.12",",,W,2400","0.0",",,W",,,"67","H,,S","77",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-11","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","83",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-12","8.95",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","89",",,W","72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-13","6.49",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","77",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-14","8.05",",,W","0.03",",,W,2400","0.0",",,W",,,"71","H,,S","82",",,W","65",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-15","7.38",",,W","0.00","T,,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-16","11.18",",,W","0.00",",,W,2400","0.0",",,W",,,"65","H,,S","68",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-17","9.17",",,W","0.00","T,,W,2400","0.0",",,W",,,"67","H,,S","75",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-18","10.96",",,W","0.14",",,W,2400","0.0",",,W",,,"70","H,,S","78",",,W","64",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-19","9.40",",,W","0.00","T,,W,2400","0.0",",,W",,,"78","H,,S","90",",,W","71",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-20","9.17",",,W","0.00","T,,W,2400","0.0",",,W",,,"83","H,,S","92",",,W","70",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-21","6.49",",,W","0.00","T,,W,2400","0.0",",,W",,,"78","H,,S","81",",,W","70",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-22","11.63",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","84",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-23","7.38",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-24","8.72",",,W","0.01",",,W,2400","0.0",",,W",,,"72","H,,S","81",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-25","8.72",",,W","0.00",",,W,2400","0.0",",,W",,,"66","H,,S","69",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-26","8.28",",,W","0.00","T,,W,2400","0.0",",,W",,,"68","H,,S","79",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-27","8.05",",,W","0.06",",,W,2400","0.0",",,W",,,"75","H,,S","86",",,W","68",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-28","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","86",",,W","70",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-29","7.38",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","92",",,W","71",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-30","14.32",",,W","0.02",",,W,2400","0.0",",,W",,,"83","H,,S","91",",,W","74",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-31","11.18",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","89",",,W","73",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-01","10.51",",,W","0.00","T,,W,2400","0.0",",,W",,,"79","H,,S","90",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-02","11.41",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","88",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-03","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","90",",,W","68",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-04","9.40",",,W","0.49",",,W,2400","0.0","T,,W",,,"76","H,,S","89",",,W","66",",,W","    1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-05","10.51",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","85",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-06","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-07","7.83",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","73",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-08","6.26",",,W","0.00",",,W,2400","0.0",",,W",,,"67","H,,S","76",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-09","8.72",",,W","0.00",",,W,2400","0.0",",,W",,,"66","H,,S","73",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-10","10.29",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","83",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-11","9.62",",,W","0.83",",,W,2400","0.0",",,W",,,"68","H,,S","72",",,W","64",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-12","8.95",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","85",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-13","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"73","H,,S","82",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-14","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","86",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-15","7.61",",,W","0.08",",,W,2400","0.0",",,W",,,"76","H,,S","91",",,W","68",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-16","6.71",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","90",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-17","7.83",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","91",",,W","71",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-18","8.05",",,W","0.14",",,W,2400","0.0",",,W",,,"78","H,,S","87",",,W","71",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-19","8.72",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","88",",,W","71",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-20","10.74",",,W","0.00",",,W,2400","0.0",",,W",,,"73","H,,S","78",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-21","5.82",",,W","0.63",",,W,2400","0.0",",,W",,,"72","H,,S","83",",,W","67",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-22","6.93",",,W","0.00","T,,W,2400","0.0",",,W",,,"71","H,,S","73",",,W","67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-23","8.05",",,W","0.02",",,W,2400","0.0",",,W",,,"68","H,,S","71",",,W","67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-24","6.04",",,W","0.00","T,,W,2400","0.0",",,W",,,"71","H,,S","75",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-25","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","81",",,W","67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-26","7.83",",,W","0.00","T,,W,2400","0.0",",,W",,,"76","H,,S","85",",,W","69",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-27","10.07",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-28","7.61",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","75",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-29","7.38",",,W","0.00",",,W,2400","0.0",",,W",,,"72","H,,S","82",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-30","8.95",",,W","0.00",",,W,2400","0.0",",,W",,,"77","H,,S","88",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-08-31","11.18",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","90",",,W","71",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-01","9.40",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","79",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-02","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"77","H,,S","91",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-03","5.59",",,W","0.01",",,W,2400","0.0",",,W",,,"76","H,,S","82",",,W","70",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-04","10.74",",,W","0.00","T,,W,2400","0.0",",,W",,,"69","H,,S","72",",,W","62",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-05","7.16",",,W","0.00",",,W,2400","0.0",",,W",,,"65","H,,S","73",",,W","58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-06","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","82",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-07","11.86",",,W","0.00",",,W,2400","0.0",",,W",,,"77","H,,S","93",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-08","7.38",",,W","0.20",",,W,2400","0.0",",,W",,,"81","H,,S","96",",,W","72",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-09","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","93",",,W","72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-10","10.96",",,W","0.17",",,W,2400","0.0",",,W",,,"74","H,,S","77",",,W","64",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-11","9.84",",,W","0.66",",,W,2400","0.0",",,W",,,"65","H,,S","73",",,W","63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-12","6.49",",,W","0.01",",,W,2400","0.0",",,W",,,"66","H,,S","71",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-13","9.62",",,W","0.38",",,W,2400","0.0",",,W",,,"64","H,,S","66",",,W","63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-14","15.21",",,W","0.00",",,W,2400","0.0",",,W",,,"65","H,,S","72",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-15","10.74",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","84",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-16","6.93",",,W","0.00",",,W,2400","0.0",",,W",,,"73","H,,S","81",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-09-17","7.38",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","89",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
